Id,Period,Data_value,Series_title_2
17315,2020.06,435.9,Motor vehicles excl. fuel
17316,2020.09,609.1,Motor vehicles excl. fuel
17317,2020.12,606.6,Motor vehicles excl. fuel
17318,2021.03,594.5,Motor vehicles excl. fuel
17319,2021.06,617.7,Motor vehicles excl. fuel
17320,2021.09,487.8,Motor vehicles excl. fuel
17321,2021.12,613.3,Motor vehicles excl. fuel
17322,2022.03,608.1,Motor vehicles excl. fuel
17323,2022.06,609.1,Motor vehicles excl. fuel
17324,2022.09,607.7,Motor vehicles excl. fuel
17325,2022.12,625.2,Motor vehicles excl. fuel
17326,2002.12,602.8,Fuel
17327,2003.03,636.9,Fuel
17328,2003.06,571.8,Fuel
17329,2003.09,614.1,Fuel
17330,2003.12,690.4,Fuel
17331,2004.03,769.1,Fuel
17332,2004.06,786.3,Fuel
17333,2004.09,819.1,Fuel
17334,2004.12,862.8,Fuel
17335,2005.03,878.5,Fuel
17336,2005.06,884.2,Fuel
17337,2005.09,975.8,Fuel
17338,2005.12,1005.4,Fuel
17339,2006.03,1058.1,Fuel
17340,2006.06,1136.8,Fuel
17341,2006.09,1150.2,Fuel
17342,2006.12,1073.5,Fuel
17343,2007.03,1087.9,Fuel
17344,2007.06,1102.7,Fuel
17345,2007.09,1134.8,Fuel
17346,2007.12,1271.7,Fuel
17347,2008.03,1319.4,Fuel
17348,2008.06,1397,Fuel
17349,2008.09,1448.7,Fuel
17350,2008.12,1265.2,Fuel
17351,2009.03,1176.6,Fuel
17352,2009.06,1186.2,Fuel
17353,2009.09,1223.3,Fuel
17354,2009.12,1236.8,Fuel
17355,2010.03,1293.5,Fuel
17356,2010.06,1322.3,Fuel
17357,2010.09,1354,Fuel
17358,2010.12,1413.3,Fuel
17359,2011.03,1458.2,Fuel
17360,2011.06,1510.5,Fuel
17361,2011.09,1525.1,Fuel
17362,2011.12,1592.5,Fuel
17363,2012.03,1596.6,Fuel
17364,2012.06,1637.4,Fuel
17365,2012.09,1686.3,Fuel
17366,2012.12,1728.1,Fuel
17367,2013.03,1823.2,Fuel
17368,2013.06,1855.2,Fuel
17369,2013.09,1937.6,Fuel
17370,2013.12,1937.2,Fuel
17371,2014.03,1986.6,Fuel
17372,2014.06,1956.8,Fuel
17373,2014.09,1902.4,Fuel
17374,2014.12,1816.5,Fuel
17375,2015.03,1767.5,Fuel
17376,2015.06,1807,Fuel
17377,2015.09,1799,Fuel
17378,2015.12,1791.6,Fuel
17379,2016.03,1704.8,Fuel
17380,2016.06,1724.4,Fuel
17381,2016.09,1777,Fuel
17382,2016.12,1838.1,Fuel
17383,2017.03,1856.6,Fuel
17384,2017.06,1809.7,Fuel
17385,2017.09,1804,Fuel
17386,2017.12,1849.9,Fuel
17387,2018.03,1958.2,Fuel
17388,2018.06,1893.2,Fuel
17389,2018.09,1971.2,Fuel
17390,2018.12,1859.3,Fuel
17391,2019.03,1775.7,Fuel
17392,2019.06,1729.4,Fuel
17393,2019.09,1770.1,Fuel
17394,2019.12,1757,Fuel
17395,2020.03,1681.5,Fuel
17396,2020.06,1021,Fuel
17397,2020.09,1550.7,Fuel
17398,2020.12,1552,Fuel
17399,2021.03,1550.1,Fuel
17400,2021.06,1561.6,Fuel
17401,2021.09,1535.2,Fuel
17402,2021.12,1636.3,Fuel
17403,2022.03,1656.7,Fuel
17404,2022.06,1705.5,Fuel
17405,2022.09,2005.3,Fuel
17406,2022.12,1808.4,Fuel
17407,2002.12,1696.2,Non-retail excl. services
17408,2003.03,1753.5,Non-retail excl. services
17409,2003.06,1808.1,Non-retail excl. services
17410,2003.09,1912.8,Non-retail excl. services
17411,2003.12,1990.4,Non-retail excl. services
17412,2004.03,2138.1,Non-retail excl. services
17413,2004.06,2201.9,Non-retail excl. services
17414,2004.09,2229.9,Non-retail excl. services
17415,2004.12,2268.6,Non-retail excl. services
17416,2005.03,2292.9,Non-retail excl. services
17417,2005.06,2340.1,Non-retail excl. services
17418,2005.09,2394.5,Non-retail excl. services
17419,2005.12,2454.8,Non-retail excl. services
17420,2006.03,2522.6,Non-retail excl. services
17421,2006.06,2579.7,Non-retail excl. services
17422,2006.09,2655.1,Non-retail excl. services
17423,2006.12,2755,Non-retail excl. services
17424,2007.03,2826.8,Non-retail excl. services
17425,2007.06,2885.6,Non-retail excl. services
17426,2007.09,2948.3,Non-retail excl. services
17427,2007.12,3019.6,Non-retail excl. services
17428,2008.03,3047.1,Non-retail excl. services
17429,2008.06,3089,Non-retail excl. services
17430,2008.09,3075.1,Non-retail excl. services
17431,2008.12,3023,Non-retail excl. services
17432,2009.03,2986.4,Non-retail excl. services
17433,2009.06,3030.8,Non-retail excl. services
17434,2009.09,3095.4,Non-retail excl. services
17435,2009.12,3095.4,Non-retail excl. services
17436,2010.03,3173.6,Non-retail excl. services
17437,2010.06,3155,Non-retail excl. services
17438,2010.09,3215.6,Non-retail excl. services
17439,2010.12,3247.6,Non-retail excl. services
17440,2011.03,3302,Non-retail excl. services
17441,2011.06,3344.9,Non-retail excl. services
17442,2011.09,3357.2,Non-retail excl. services
17443,2011.12,3458.5,Non-retail excl. services
17444,2012.03,3462.7,Non-retail excl. services
17445,2012.06,3486.4,Non-retail excl. services
17446,2012.09,3490.2,Non-retail excl. services
17447,2012.12,3512.4,Non-retail excl. services
17448,2013.03,3567.4,Non-retail excl. services
17449,2013.06,3649.6,Non-retail excl. services
17450,2013.09,3695.3,Non-retail excl. services
17451,2013.12,3682.9,Non-retail excl. services
17452,2014.03,3751.2,Non-retail excl. services
17453,2014.06,3754.1,Non-retail excl. services
17454,2014.09,3770.9,Non-retail excl. services
17455,2014.12,3872.4,Non-retail excl. services
17456,2015.03,3919.9,Non-retail excl. services
17457,2015.06,3947.8,Non-retail excl. services
17458,2015.09,4068.6,Non-retail excl. services
17459,2015.12,4091.5,Non-retail excl. services
17460,2016.03,4129.6,Non-retail excl. services
17461,2016.06,4226.1,Non-retail excl. services
17462,2016.09,4250.1,Non-retail excl. services
17463,2016.12,4352.6,Non-retail excl. services
17464,2017.03,4857.5,Non-retail excl. services
17465,2017.06,4939.6,Non-retail excl. services
17466,2017.09,5038.6,Non-retail excl. services
17467,2017.12,5140.5,Non-retail excl. services
17468,2018.03,5090.6,Non-retail excl. services
17469,2018.06,5215.3,Non-retail excl. services
17470,2018.09,5305.6,Non-retail excl. services
17471,2018.12,5286.1,Non-retail excl. services
17472,2019.03,5405.4,Non-retail excl. services
17473,2019.06,5429.1,Non-retail excl. services
17474,2019.09,5489.5,Non-retail excl. services
17475,2019.12,5406,Non-retail excl. services
17476,2020.03,5077.5,Non-retail excl. services
17477,2020.06,3636.2,Non-retail excl. services
17478,2020.09,4838.8,Non-retail excl. services
17479,2020.12,4941.9,Non-retail excl. services
17480,2021.03,4769.1,Non-retail excl. services
17481,2021.06,5170.9,Non-retail excl. services
17482,2021.09,4611.4,Non-retail excl. services
17483,2021.12,4808.4,Non-retail excl. services
17484,2022.03,4989.3,Non-retail excl. services
17485,2022.06,5722.7,Non-retail excl. services
17486,2022.09,5886.3,Non-retail excl. services
17487,2022.12,5910.2,Non-retail excl. services
17488,2002.12,2281,Consumables
17489,2003.03,2322.7,Consumables
17490,2003.06,2369,Consumables
17491,2003.09,2417.8,Consumables
17492,2003.12,2453.5,Consumables
17493,2004.03,2486,Consumables
17494,2004.06,2535.4,Consumables
17495,2004.09,2587.6,Consumables
17496,2004.12,2646.4,Consumables
17497,2005.03,2709.1,Consumables
17498,2005.06,2766.3,Consumables
17499,2005.09,2818.7,Consumables
17500,2005.12,2865.9,Consumables
17501,2006.03,2920.6,Consumables
17502,2006.06,2987.2,Consumables
17503,2006.09,3056.4,Consumables
17504,2006.12,3119.1,Consumables
17505,2007.03,3185.8,Consumables
17506,2007.06,3240.4,Consumables
17507,2007.09,3292,Consumables
17508,2007.12,3348.7,Consumables
17509,2008.03,3391.9,Consumables
17510,2008.06,3429,Consumables
17511,2008.09,3499.4,Consumables
17512,2008.12,3596.5,Consumables
17513,2009.03,3688.7,Consumables
17514,2009.06,3768.3,Consumables
17515,2009.09,3804.5,Consumables
17516,2009.12,3813.6,Consumables
17517,2010.03,3829.8,Consumables
17518,2010.06,3872.3,Consumables
17519,2010.09,3966.3,Consumables
17520,2010.12,4082.2,Consumables
17521,2011.03,4177.4,Consumables
17522,2011.06,4258.7,Consumables
17523,2011.09,4313.5,Consumables
17524,2011.12,4331.5,Consumables
17525,2012.03,4372.2,Consumables
17526,2012.06,4438.7,Consumables
17527,2012.09,4486.1,Consumables
17528,2012.12,4515.2,Consumables
17529,2013.03,4530.5,Consumables
17530,2013.06,4554.7,Consumables
17531,2013.09,4606.7,Consumables
17532,2013.12,4661.2,Consumables
17533,2014.03,4713.8,Consumables
17534,2014.06,4783.1,Consumables
17535,2014.09,4845.8,Consumables
17536,2014.12,4915.9,Consumables
17537,2015.03,4994.6,Consumables
17538,2015.06,5057.3,Consumables
17539,2015.09,5128.5,Consumables
17540,2015.12,5208.4,Consumables
17541,2016.03,5264.6,Consumables
17542,2016.06,5310.7,Consumables
17543,2016.09,5374.9,Consumables
17544,2016.12,5469.6,Consumables
17545,2017.03,5606.4,Consumables
17546,2017.06,5726.5,Consumables
17547,2017.09,5796.6,Consumables
17548,2017.12,5852.9,Consumables
17549,2018.03,5911.1,Consumables
17550,2018.06,5970.3,Consumables
17551,2018.09,6040.9,Consumables
17552,2018.12,6105.8,Consumables
17553,2019.03,6158.5,Consumables
17554,2019.06,6221.8,Consumables
17555,2019.09,6264.1,Consumables
17556,2019.12,6305.7,Consumables
17557,2020.03,,Consumables
17558,2020.06,,Consumables
17559,2020.09,,Consumables
17560,2020.12,,Consumables
17561,2021.03,,Consumables
17562,2021.06,,Consumables
17563,2021.09,,Consumables
17564,2021.12,,Consumables
17565,2022.03,,Consumables
17566,2022.06,,Consumables
17567,2022.09,,Consumables
17568,2022.12,,Consumables
17569,2002.12,2036.5,Durables
17570,2003.03,2076.3,Durables
17571,2003.06,2120.6,Durables
17572,2003.09,2177.1,Durables
17573,2003.12,2222.4,Durables
17574,2004.03,2250.5,Durables
17575,2004.06,2277.2,Durables
17576,2004.09,2307.9,Durables
17577,2004.12,2350.7,Durables
17578,2005.03,2406.6,Durables
17579,2005.06,2459.4,Durables
17580,2005.09,2493.2,Durables
17581,2005.12,2510.7,Durables
17582,2006.03,2540.8,Durables
17583,2006.06,2597.6,Durables
17584,2006.09,2652.9,Durables
17585,2006.12,2704.4,Durables
17586,2007.03,2763.9,Durables
17587,2007.06,2814.9,Durables
17588,2007.09,2844.8,Durables
17589,2007.12,2842.8,Durables
17590,2008.03,2808.1,Durables
17591,2008.06,2777.9,Durables
17592,2008.09,2782,Durables
17593,2008.12,2808.9,Durables
17594,2009.03,2821.7,Durables
17595,2009.06,2815.1,Durables
17596,2009.09,2806.2,Durables
17597,2009.12,2811.8,Durables
17598,2010.03,2827.8,Durables
17599,2010.06,2846.2,Durables
17600,2010.09,2850.4,Durables
17601,2010.12,2843.9,Durables
17602,2011.03,2851.7,Durables
17603,2011.06,2888.7,Durables
17604,2011.09,2934,Durables
17605,2011.12,2959.4,Durables
17606,2012.03,2967.4,Durables
17607,2012.06,2980.2,Durables
17608,2012.09,3014.9,Durables
17609,2012.12,3059.3,Durables
17610,2013.03,3112,Durables
17611,2013.06,3163.7,Durables
17612,2013.09,3200.3,Durables
17613,2013.12,3216.6,Durables
17614,2014.03,3230.2,Durables
17615,2014.06,3248.7,Durables
17616,2014.09,3288,Durables
17617,2014.12,3346.9,Durables
17618,2015.03,3397.5,Durables
17619,2015.06,3436.7,Durables
17620,2015.09,3485.1,Durables
17621,2015.12,3540.6,Durables
17622,2016.03,3595.3,Durables
17623,2016.06,3648.4,Durables
17624,2016.09,3682.2,Durables
17625,2016.12,3713.1,Durables
17626,2017.03,3767.9,Durables
17627,2017.06,3829.5,Durables
17628,2017.09,3880.4,Durables
17629,2017.12,3926.3,Durables
17630,2018.03,3965.4,Durables
17631,2018.06,4011.7,Durables
17632,2018.09,4059.8,Durables
17633,2018.12,4105.6,Durables
17634,2019.03,4145.1,Durables
17635,2019.06,4186.2,Durables
17636,2019.09,4246.7,Durables
17637,2019.12,4326.7,Durables
17638,2020.03,,Durables
17639,2020.06,,Durables
17640,2020.09,,Durables
17641,2020.12,,Durables
17642,2021.03,,Durables
17643,2021.06,,Durables
17644,2021.09,,Durables
17645,2021.12,,Durables
17646,2022.03,,Durables
17647,2022.06,,Durables
17648,2022.09,,Durables
17649,2022.12,,Durables
17650,2002.12,932.2,Hospitality
17651,2003.03,932.3,Hospitality
17652,2003.06,931.2,Hospitality
17653,2003.09,934.9,Hospitality
17654,2003.12,949.8,Hospitality
17655,2004.03,978,Hospitality
17656,2004.06,1014.5,Hospitality
17657,2004.09,1047.1,Hospitality
17658,2004.12,1069.8,Hospitality
17659,2005.03,1088.4,Hospitality
17660,2005.06,1107.1,Hospitality
17661,2005.09,1126.7,Hospitality
17662,2005.12,1150.5,Hospitality
17663,2006.03,1179.3,Hospitality
17664,2006.06,1214.4,Hospitality
17665,2006.09,1262.1,Hospitality
17666,2006.12,1315.1,Hospitality
17667,2007.03,1357.7,Hospitality
17668,2007.06,1390.1,Hospitality
17669,2007.09,1414.7,Hospitality
17670,2007.12,1434.4,Hospitality
17671,2008.03,1452.5,Hospitality
17672,2008.06,1464.5,Hospitality
17673,2008.09,1470.9,Hospitality
17674,2008.12,1481.7,Hospitality
17675,2009.03,1494.1,Hospitality
17676,2009.06,1509,Hospitality
17677,2009.09,1530.3,Hospitality
17678,2009.12,1550.1,Hospitality
17679,2010.03,1564.6,Hospitality
17680,2010.06,1580.6,Hospitality
17681,2010.09,1600.8,Hospitality
17682,2010.12,1630,Hospitality
17683,2011.03,1670.4,Hospitality
17684,2011.06,1717.9,Hospitality
17685,2011.09,1756.5,Hospitality
17686,2011.12,1777.5,Hospitality
17687,2012.03,1793.4,Hospitality
17688,2012.06,1815.7,Hospitality
17689,2012.09,1841.9,Hospitality
17690,2012.12,1869,Hospitality
17691,2013.03,1906.7,Hospitality
17692,2013.06,1956.2,Hospitality
17693,2013.09,2010.5,Hospitality
17694,2013.12,2058.7,Hospitality
17695,2014.03,2109.3,Hospitality
17696,2014.06,2163.6,Hospitality
17697,2014.09,2215.5,Hospitality
17698,2014.12,2267,Hospitality
17699,2015.03,2319.3,Hospitality
17700,2015.06,2371,Hospitality
17701,2015.09,2436.5,Hospitality
17702,2015.12,2518.5,Hospitality
17703,2016.03,2600.6,Hospitality
17704,2016.06,2688.6,Hospitality
17705,2016.09,2774.7,Hospitality
17706,2016.12,2831.5,Hospitality
17707,2017.03,2870.9,Hospitality
17708,2017.06,2918.5,Hospitality
17709,2017.09,2972.7,Hospitality
17710,2017.12,3031.7,Hospitality
17711,2018.03,3087,Hospitality
17712,2018.06,3130.4,Hospitality
17713,2018.09,3180.2,Hospitality
17714,2018.12,3230.2,Hospitality
17715,2019.03,3252.7,Hospitality
17716,2019.06,3276.8,Hospitality
17717,2019.09,3345,Hospitality
17718,2019.12,3412.4,Hospitality
17719,2020.03,,Hospitality
17720,2020.06,,Hospitality
17721,2020.09,,Hospitality
17722,2020.12,,Hospitality
17723,2021.03,,Hospitality
17724,2021.06,,Hospitality
17725,2021.09,,Hospitality
17726,2021.12,,Hospitality
17727,2022.03,,Hospitality
17728,2022.06,,Hospitality
17729,2022.09,,Hospitality
17730,2022.12,,Hospitality
17731,2002.12,220.9,Services
17732,2003.03,225.2,Services
17733,2003.06,230.5,Services
17734,2003.09,239,Services
17735,2003.12,249.5,Services
17736,2004.03,260.4,Services
17737,2004.06,270.1,Services
17738,2004.09,278.5,Services
17739,2004.12,286,Services
17740,2005.03,295.8,Services
17741,2005.06,305.9,Services
17742,2005.09,313.9,Services
17743,2005.12,320,Services
17744,2006.03,327,Services
17745,2006.06,336,Services
17746,2006.09,347.2,Services
17747,2006.12,360.6,Services
17748,2007.03,371,Services
17749,2007.06,379.4,Services
17750,2007.09,387.3,Services
17751,2007.12,394.6,Services
17752,2008.03,402.7,Services
17753,2008.06,411.9,Services
17754,2008.09,416.7,Services
17755,2008.12,418.1,Services
17756,2009.03,423.5,Services
17757,2009.06,430.9,Services
17758,2009.09,437.2,Services
17759,2009.12,443.7,Services
17760,2010.03,448.8,Services
17761,2010.06,452.7,Services
17762,2010.09,459.4,Services
17763,2010.12,466.8,Services
17764,2011.03,472.1,Services
17765,2011.06,479.2,Services
17766,2011.09,488.8,Services
17767,2011.12,497.8,Services
17768,2012.03,505.6,Services
17769,2012.06,513.1,Services
17770,2012.09,520.7,Services
17771,2012.12,528.6,Services
17772,2013.03,538.8,Services
17773,2013.06,554.4,Services
17774,2013.09,579.1,Services
17775,2013.12,606.8,Services
17776,2014.03,627.5,Services
17777,2014.06,632.9,Services
17778,2014.09,636.9,Services
17779,2014.12,651.9,Services
17780,2015.03,668,Services
17781,2015.06,682.9,Services
17782,2015.09,696.6,Services
17783,2015.12,702.4,Services
17784,2016.03,713.5,Services
17785,2016.06,735,Services
17786,2016.09,745.5,Services
17787,2016.12,757.3,Services
17788,2017.03,781.4,Services
17789,2017.06,806.8,Services
17790,2017.09,826.2,Services
17791,2017.12,836.7,Services
17792,2018.03,845.8,Services
17793,2018.06,863.4,Services
17794,2018.09,878.7,Services
17795,2018.12,888.8,Services
17796,2019.03,896.9,Services
17797,2019.06,906.4,Services
17798,2019.09,922.1,Services
17799,2019.12,935.1,Services
17800,2020.03,,Services
17801,2020.06,,Services
17802,2020.09,,Services
17803,2020.12,,Services
17804,2021.03,,Services
17805,2021.06,,Services
17806,2021.09,,Services
17807,2021.12,,Services
17808,2022.03,,Services
17809,2022.06,,Services
17810,2022.09,,Services
17811,2022.12,,Services
17812,2002.12,537.1,Apparel
17813,2003.03,545.5,Apparel
17814,2003.06,556.6,Apparel
17815,2003.09,571.6,Apparel
17816,2003.12,583.1,Apparel
17817,2004.03,589.5,Apparel
17818,2004.06,595.3,Apparel
17819,2004.09,600.4,Apparel
17820,2004.12,607.2,Apparel
17821,2005.03,618.8,Apparel
17822,2005.06,631.3,Apparel
17823,2005.09,641.7,Apparel
17824,2005.12,650.1,Apparel
17825,2006.03,659.2,Apparel
17826,2006.06,669.4,Apparel
17827,2006.09,681.2,Apparel
17828,2006.12,699.7,Apparel
17829,2007.03,720.4,Apparel
17830,2007.06,737.2,Apparel
17831,2007.09,743.6,Apparel
17832,2007.12,736.9,Apparel
17833,2008.03,726.4,Apparel
17834,2008.06,724.3,Apparel
17835,2008.09,730,Apparel
17836,2008.12,745.1,Apparel
17837,2009.03,759,Apparel
17838,2009.06,765.6,Apparel
17839,2009.09,765.6,Apparel
17840,2009.12,764,Apparel
17841,2010.03,767.1,Apparel
17842,2010.06,773.6,Apparel
17843,2010.09,776.1,Apparel
17844,2010.12,777.7,Apparel
17845,2011.03,785.3,Apparel
17846,2011.06,799.7,Apparel
17847,2011.09,815.3,Apparel
17848,2011.12,825.1,Apparel
17849,2012.03,829.4,Apparel
17850,2012.06,828.9,Apparel
17851,2012.09,828.7,Apparel
17852,2012.12,827.6,Apparel
17853,2013.03,829.6,Apparel
17854,2013.06,838,Apparel
17855,2013.09,850.2,Apparel
17856,2013.12,854.6,Apparel
17857,2014.03,853.1,Apparel
17858,2014.06,852,Apparel
17859,2014.09,856.4,Apparel
17860,2014.12,859.9,Apparel
17861,2015.03,862.7,Apparel
17862,2015.06,874.9,Apparel
17863,2015.09,894.6,Apparel
17864,2015.12,906.1,Apparel
17865,2016.03,913.1,Apparel
17866,2016.06,919.4,Apparel
17867,2016.09,924.3,Apparel
17868,2016.12,934.8,Apparel
17869,2017.03,947.2,Apparel
17870,2017.06,952,Apparel
17871,2017.09,955.7,Apparel
17872,2017.12,956.6,Apparel
17873,2018.03,946.1,Apparel
17874,2018.06,938.5,Apparel
17875,2018.09,938.9,Apparel
17876,2018.12,945,Apparel
17877,2019.03,948.9,Apparel
17878,2019.06,952.1,Apparel
17879,2019.09,949.8,Apparel
17880,2019.12,949.2,Apparel
17881,2020.03,,Apparel
17882,2020.06,,Apparel
17883,2020.09,,Apparel
17884,2020.12,,Apparel
17885,2021.03,,Apparel
17886,2021.06,,Apparel
17887,2021.09,,Apparel
17888,2021.12,,Apparel
17889,2022.03,,Apparel
17890,2022.06,,Apparel
17891,2022.09,,Apparel
17892,2022.12,,Apparel
17893,2002.12,157.3,Motor vehicles excl. fuel
17894,2003.03,162.4,Motor vehicles excl. fuel
17895,2003.06,168.7,Motor vehicles excl. fuel
17896,2003.09,176.5,Motor vehicles excl. fuel
17897,2003.12,182.5,Motor vehicles excl. fuel
17898,2004.03,187.9,Motor vehicles excl. fuel
17899,2004.06,194.3,Motor vehicles excl. fuel
17900,2004.09,200.5,Motor vehicles excl. fuel
17901,2004.12,205.7,Motor vehicles excl. fuel
17902,2005.03,212.4,Motor vehicles excl. fuel
17903,2005.06,218.4,Motor vehicles excl. fuel
17904,2005.09,221.6,Motor vehicles excl. fuel
17905,2005.12,223.4,Motor vehicles excl. fuel
17906,2006.03,226.9,Motor vehicles excl. fuel
17907,2006.06,232,Motor vehicles excl. fuel
17908,2006.09,238.6,Motor vehicles excl. fuel
17909,2006.12,247.3,Motor vehicles excl. fuel
17910,2007.03,254.9,Motor vehicles excl. fuel
17911,2007.06,262.1,Motor vehicles excl. fuel
17912,2007.09,269.2,Motor vehicles excl. fuel
17913,2007.12,272.8,Motor vehicles excl. fuel
17914,2008.03,271.5,Motor vehicles excl. fuel
17915,2008.06,268.4,Motor vehicles excl. fuel
17916,2008.09,267.7,Motor vehicles excl. fuel
17917,2008.12,271.4,Motor vehicles excl. fuel
17918,2009.03,276.1,Motor vehicles excl. fuel
17919,2009.06,278.6,Motor vehicles excl. fuel
17920,2009.09,281.3,Motor vehicles excl. fuel
17921,2009.12,285.3,Motor vehicles excl. fuel
17922,2010.03,287.9,Motor vehicles excl. fuel
17923,2010.06,291,Motor vehicles excl. fuel
17924,2010.09,294.3,Motor vehicles excl. fuel
17925,2010.12,296.6,Motor vehicles excl. fuel
17926,2011.03,300.6,Motor vehicles excl. fuel
17927,2011.06,307.7,Motor vehicles excl. fuel
17928,2011.09,313.7,Motor vehicles excl. fuel
17929,2011.12,318.7,Motor vehicles excl. fuel
